Review Id,User Name,Review,Rating,Date of Review,reviewCreatedVersion
643b59b2-17f9-4bdf-aa93-5085601d31ba,En Google-bruker,"I think maybe you should market the app a bit more. I also hope that
use/testing of the app is coordinated with the exercises the emergency services have so that one
can develop it further.",5,06-06-2018,3.5.2
b17cdf98-aede-4e08-b45c-e3222d4fb919,En Google-bruker,"This app should have been able to be used directly from the lock screen without
fingerprint/code. Can put shortcut on lock screen, but not open it.",5,01-06-2018,3.5.2
0fc0c464-a57d-4d6b-9d5d-d6dd4eafb7dd,En Google-bruker,"Can't register my son's phone number because he uses my appstore.
The problem that arises is that I do not receive a code via SMS. Besides this is
it's a great app😀",5,30-05-2018,3.5.2
e045cd7e-5eb7-41c6-ab5b-f2ebbd19810e,En Google-bruker,"Useful app, just thought... What about the name of the app e.g. was: ""113
Help"" Then the app would be first in the list of apps on the mobile...",5,23-05-2018,3.5.2
a1b9faf0-cf97-4c26-8f80-71d4d3fa9f4c,En Google-bruker,Installed while I was at work. Position 100%,3,20-05-2018,3.5.2
c55ecc23-7be3-4a00-a5b8-1402be0b88b4,En Google-bruker,Nice app.,5,20-05-2018,3.5.2
002528bd-9ecc-451a-8cdd-af682b343967,En Google-bruker,Impressive and feels safe!,5,07-05-2018,3.5.2
bd03cd45-0e3c-488c-b1a0-8ea76727dd59,En Google-bruker,Now everything goes so much better...Now it works that you are on the right track.. And then the review will be better and.....keep going...,5,05-05-2018,3.5.2
cdd186ba-3069-476f-a545-214ef730fd6a,En Google-bruker,Shows that I am in a different municipality than I am in. Not good!,3,02-05-2018,3.5.2
fad4c7f5-5c05-4060-9cd5-d92c9fb28ff3,En Google-bruker,Location service must be on for the app should work. This will drain the phone of power and money. The app should be so that it automatically turns on location service when activated. I'm waiting for an improved version.,3,29-04-2018,3.5.2
87db758c-632b-4aeb-a24f-e132693c4f2b,En Google-bruker,Amazing good app. It made the notification faster and I could explain the extent of the damage faster and get the help I needed Very satisfied user follows me. But both Google and many others already do it. That Norsk Luftambulanse does it feels safe and fine.,5,25-04-2018,3.5.2
12f6bc18-0926-4d13-87a5-e129f847e222,En Google-bruker,Møkk Good,5,05-04-2018,3.5.2
90721224-a3af-4ff4-a4bd-e983d22091f6,En Google-bruker,Simple and practical app,5,03-04-2018,3.5.2
399408d3-ba1f-4fc0-8914-9d34c78ec153,En Google-bruker,Super smart App that everyone should have👍😃,4,03-04-2018,3.5.2
5e64d575-0702-443c-9429-4646779f0a8e,En Google-bruker,Essential app 👍,2,01-04-2018,3.5.2
c318ce83-3849-43af-897e-dd58b12f7175,En Google-bruker,Terrific great,1,30-03-2018,3.06
58a654f8-7515-4053-9c6f-67dbf8c05b02,En Google-bruker,Absolutely fantastic.,5,30-03-2018,3.5.2
a5e4aa61-2901-40bb-9229-76edfb73db72,En Google-bruker,Very good and useful app.,4,30-03-2018,3.5.2
f5f8b285-0634-49fe-b895-a0ce0b368c32,En Google-bruker,Absolutely great..,5,29-03-2018,3.5.2
1ef598fd-4073-46b9-9eb5-438f29dd5aac,En Google-bruker,"I was in the light trail, and came across a man who had been beaten. Found the app to call. Then a question arose as to whether I wanted to subscribe to a newsletter from the air ambulance. It was very unpleasant to be asked that question when the seconds counted, and I called 113 in the usual way and explained where I was. It went well with the man.",5,29-03-2018,3.5.1
e2c1c4be-fef4-4139-96fd-66abec1ea630,En Google-bruker,Brilliant you should also be able to send codes for injury and disease,5,29-03-2018,3.5.2
f60c7112-c65a-4260-9c51-08a2936f38d0,En Google-bruker,Seems to work well. One shortcoming is that it will not help foreign speakers. English should be added to the app,5,28-03-2018,3.02
f4b26f95-a003-40af-8d12-f6e21b502ec4,En Google-bruker,Something tourists should accidentally use. Saved a lot with this,5,27-03-2018,3.5.2
71adfa5c-047c-414f-901c-f72e1ab44a2a,En Google-bruker,Good to have!,5,26-03-2018,3.5.2
e5d8e6ce-54a9-4fd4-9114-e3c69fd07bbf,En Google-bruker,👍👍,5,26-03-2018,2.2
17c5d9d5-932d-42a9-ae8b-1fc12a42244a,En Google-bruker,I think it looks good,5,22-03-2018,3.5.2
28bf0f28-8e81-4e7a-a94c-6a4d810aa729,En Google-bruker,Absolutely necessary for me 👍,5,18-03-2018,3.5.2
bdc14b43-5540-407f-a4dc-416e7753c571,En Google-bruker,Very easy to use,5,18-03-2018,3.5.2
bb54eda4-a798-48c5-a798-3608d2921a6a,En Google-bruker,Great and useful app.,5,17-03-2018,3.5.2
a4d85a34-09ad-40a1-8b20-f42acdc2eb67,En Google-bruker,Superb!,3,16-03-2018,3.5.2
79823e10-c232-4b55-9feb-e9e6d47ef7a4,En Google-bruker,Absolutely indispensable once the accident is over.,5,10-03-2018,3.5.2
4482516e-317a-41e2-970e-a43fbf1d3859,En Google-bruker,A safety for all of us,4,10-03-2018,3.5.2
27064a27-f6f1-4f38-9ef7-6a955df066dd,En Google-bruker,Very helpful! Lifesaver!,5,10-03-2018,3.5.2
888337cf-efde-444f-b2a2-c144575fbe16,En Google-bruker,Very good app. Should have also had names and key medical information.,5,09-03-2018,3.5.2
00e3a754-0ce9-44c7-b113-06a1145d41b7,En Google-bruker,"Location in the map is correct, but N latitude is wrong in relation to the map data (about 30min). if this is read into the rescue center without an address, you will never be found. Is this misrepresentation common?",5,09-03-2018,3.5.2
338aa87e-dfc8-458a-ac47-3fc0d1e67b54,En Google-bruker,Digitalisation in practice. Recommended!,5,09-03-2018,3.5.2
743f6f9c-7bde-4bb6-9457-27ed356296a5,En Google-bruker,"Good concept, but the positional accuracy is incredibly low! If you are going to trust the position 100%, you can quickly get up to 800 meters away from where you are",5,09-03-2018,3.5.2
bda99644-ea3f-45d1-acca-d6331a5c9ff2,En Google-bruker,Fantastic app,5,09-03-2018,3.5.2
1a6aaefe-8f0e-4bb0-abc4-c3c98a99916e,En Google-bruker,Uninstalled because the position is completely wrong,5,09-03-2018,3.5.2
e285e49f-c58f-46a3-a808-191c1520b2af,En Google-bruker,Should have had the option to set a pin code/child lock.. Otherwise great measure,5,08-03-2018,3.5.2
d0e38a01-5528-4e27-8b94-ba3ca35dcaa4,En Google-bruker,Fat good stuff,5,08-03-2018,3.5.2
0b245e8c-5625-44f6-a5c6-a1692278dc30,En Google-bruker,A very important app.,4,08-03-2018,3.5.2
2c619b08-0be4-46b7-a944-64c23103928c,En Google-bruker,The location map partially closes for coordinates.,5,08-03-2018,3.5.2
db420987-e8b5-4d47-bfaf-513482000be6,En Google-bruker,Helps people who are between life and death,4,02-03-2018,3.5.1
a4529700-e3b0-4895-88c9-c6092155852f,En Google-bruker,I feel safe with the 113 app.,3,27-02-2018,3.5.1
261316cf-fb22-4e79-9717-13d21fe017cb,En Google-bruker,"Everyone should have this, can be between life or in any case death.",5,24-02-2018,3.5.1
e98d3668-4651-4671-a5af-507bcc1cfea1,En Google-bruker,Good to know we are being taken care of. The family is also a member.,2,21-02-2018,3.5.1
7b6c60c8-769d-4e6b-b91e-2bd40197b4b1,En Google-bruker,It should be created with the address field,5,21-02-2018,3.5.1
20b88947-a734-4ba7-9220-94499b530c00,En Google-bruker,Saves lives,1,20-02-2018,3.5.1
81d8e4da-5698-4461-a3bf-f8520ae43a9f,En Google-bruker,Stable and fast. May never need it...,4,20-02-2018,3.5.1
185e6c48-d5fc-4fad-88d2-e11bce1235a6,En Google-bruker,Good thing that,5,29-01-2018,3.06
d6ebb3bd-4574-447b-bf7c-c9f1390ea8d5,En Google-bruker,Should provide address as well...,5,05-12-2017,3.06
4035e0ac-9e91-48cf-9523-377577b2190d,En Google-bruker,Nonsense,2,27-11-2017,3.06
fa7a631f-7a06-4187-9c78-d0c457ff166b,En Google-bruker,"After updating it shows coordinates and not address in addition. In a situation of stress, it will be easier to deal with an address than having to deal with coordinates",5,08-11-2017,3.06
d78fc9b1-7111-4e63-b88d-ca250e83e470,En Google-bruker,Great app,5,22-10-2017,3.04
9806ceef-6f32-4a1e-a636-fdd0e406faaa,En Google-bruker,Missing address! ! Want it back.,5,19-10-2017,3.04
f2fabc60-4c0c-44cc-8a43-7ae24c5b6a08,En Google-bruker,Invaluable help-when the seconds count.....,5,05-10-2017,3.04
9ce3c476-6faa-4968-b845-ef6be3fb9abc,En Google-bruker,"After the last update I only get the latitude, but no longitude as this is covered by the ""position map"".",3,05-07-2017,3.04
418610f2-9d51-461b-995d-f71c628c11e2,En Google-bruker,After the update it no longer shows the address. Coordinators only.,5,01-07-2017,3.04
4a1dbdf9-dad3-43e4-86be-03208059fad1,En Google-bruker,"Great. And for those of you who want to share via SMS, take a screenshot and send it. Then you can also see where you are on the map.",5,28-06-2017,2.3
4dd995ca-1c59-4625-8b70-e2d124e5b715,En Google-bruker,Good,4,17-06-2017,3.04
d7bd542e-9e3a-494f-9a0b-f5649e7ac79b,En Google-bruker,I think you are smart to make this open to and help others😀😃,3,07-06-2017,3.04
9717ef2b-d0b7-4192-a049-7e38da04b471,En Google-bruker,"It's a shame that you can't copy location. When I needed help, the first thing I wanted to do was let people know where I was, and that's not easy when you have to write coordinates in the snow.",5,25-04-2017,1.6
6b16ae84-aac7-4004-9610-d82fc1f592e7,En Google-bruker,Good,3,13-04-2017,3.03
ed579cae-879e-4522-bb47-2e580aaef050,En Google-bruker,Just what I need!,5,06-04-2017,3.01
e76c8e30-fbe9-4e5f-8b86-116b86711f32,En Google-bruker,"Safety, especially when traveling",4,31-03-2017,3.01
7f83c7e9-722e-41e8-b616-988bdbddf71c,En Google-bruker,It should have been possible to have the app automatically start position and locator when opened. Many people who don't usually wear it.,5,28-03-2017,3.01
744500ee-b7f7-4bb4-9d66-59973a9780e9,En Google-bruker,Remember that the phone's built-in GPS must be able to receive satellite signals to show your position...,3,13-03-2017,3
883a2eda-f98d-4c93-8b23-3a698bc18998,En Google-bruker,Very good 👌☺,1,12-03-2017,3
2d3de04f-3421-442f-90bd-99c7dddd6f76,En Google-bruker,Must show UTM to be useful for hikers who rely on maps and compasses. ,4,11-03-2017,3
75bb3884-96c0-40b1-9f3b-b232875c2cde,En Google-bruker,Want to be able to share your location by SMS,5,11-03-2017,3
e4810b9a-c00d-4f18-ba30-4ac80a7f9b64,En Google-bruker,They know what they do best. Saves lives.,5,11-03-2017,3
9b3f87a4-6bda-4061-a18a-d54e115de90b,En Google-bruker,Very good app,4,11-03-2017,3
d524ecc4-2004-4e03-a511-3590f1c8e7b7,En Google-bruker,Pensioners,5,10-03-2017,2.3
20ea4076-188b-4cd7-be45-a7182f6bc33c,En Google-bruker,Can probably save you out of many a situation. From hiking accidents to heart problems. Worth a try,5,10-02-2017,2.3
9290868a-8098-4dc2-94a6-d7ff9a6d7515,En Google-bruker,"Simple, clear and vitally important on the day you have to save someone's life. Download NOW!",5,05-02-2017,2.3
a35c9367-8a5f-42fe-95c1-74f735686c57,En Google-bruker,Fantastic,4,21-12-2016,2.3
9cf2e9b5-badf-465d-8edb-df4298abdca1,En Google-bruker,Hallelujah,5,24-11-2016,2.3
00e89fea-190b-4ad4-936c-9509086b8a64,En Google-bruker,Missing widgit function.,5,30-10-2016,2.3
9781f09c-7ddf-4ae5-8c92-95a3c5d3de86,En Google-bruker,Great,2,04-09-2016,2.3
3a05d9c9-5fd8-458f-9a45-83faabb3a424,En Google-bruker,"Good, but should have been linked (GPS) to an overview of defibrillators around an accident site",4,18-08-2016,2.3
c5824145-bb47-46f8-a139-a0eb9ebdf1ad,En Google-bruker,You are doing an amazing job.,5,22-07-2016,2.3
0435063b-109d-421f-81cb-c751937f811f,En Google-bruker,This can save lives!,5,18-07-2016,2.3
8046383c-4100-4f74-bdc2-ad8f68baf667,En Google-bruker,Great everywhere!,5,15-07-2016,2.3
59d42300-74cd-4ae0-ab69-16bdb727f705,En Google-bruker,Very useful in the mountains,5,11-07-2016,2.3
a35391af-a790-4b90-8a97-07cf0a3a4a9a,En Google-bruker,This app everyone should have! Gives you and the alarm center the most important information! So where are you!!!,5,04-07-2016,2.3
ef124d8e-abbf-41e2-b030-f4288c2596c0,En Google-bruker,Brilliant!,5,03-06-2016,2.3
22097e2d-00d6-4895-b70a-45c039a8c2e0,En Google-bruker,A very good app.,5,31-05-2016,2.3
ccf5f734-400e-47af-92c3-8ca4ddfacb3f,En Google-bruker,Either the phone is too old or the app is not updated. But gps is gps. should work after waiting for 10 min. Reinstalled. Didn't help.,3,29-05-2016,2.3
21eb2317-a38f-4b48-b147-564496f90743,En Google-bruker,Should have been installed in all mobiles.,4,15-04-2016,2.2
c50e66bf-c0b4-4085-9adc-f6fd7e98a30b,En Google-bruker,It's not husbyveien52!it's reealleen 52,4,14-04-2016,2.2
e61626f5-3b6e-4977-b434-8810431984f4,En Google-bruker,"Good app. Exact position, which I was given to the AMK central. Made it easy to find me.",4,05-04-2016,2.2
4c6872c0-8bc7-417e-9982-8dd290de1f4b,En Google-bruker,Definitely reassuring,5,02-04-2016,2.2
765a7f53-1e52-43c8-9efe-4310888c9d05,En Google-bruker,Useful and life saving,5,22-03-2016,2.2
e2078681-1f81-4ba9-ac61-f5a819014b27,En Google-bruker,Recommend this app to everyone,5,19-03-2016,2.2
becaa7d7-91ef-4334-a8e7-5a3a4663e609,En Google-bruker,Super duper.,5,04-03-2016,1.6
19a1630e-3bae-474b-860f-ce088534f907,En Google-bruker,!,5,04-03-2016,1.6
26480a19-57f5-4482-a81f-970e5dfd3b2a,En Google-bruker,The app found my location as soon as I installed it! Super! Useful when I travel alone in nature.,5,04-02-2016,1.6
18fdfe21-08e3-4e51-af48-62510b7ffa66,En Google-bruker,"Great, and works 😆",1,17-01-2016,1.6
4a906041-e4e0-4457-afbf-cfb3262fcc04,En Google-bruker,Should have been mandatory on all phones,5,22-12-2015,1.6
b9defed2-03b5-439c-91c5-783b07cf949e,En Google-bruker,Safe!.,1,20-11-2015,1.6
80bb69e4-d349-4516-aeb1-15df43577af6,En Google-bruker,Everyone should have this...,5,15-11-2015,1.6
98f7de38-6975-4545-9ac4-73b24775b10a,En Google-bruker,Works excellently,5,05-11-2015,1.6
6b0635a3-075d-434d-87cb-fecaf51067ee,En Google-bruker,Precise and perfect,5,23-10-2015,1.6
6d664006-dab0-4f87-80f7-f8fe97357108,En Google-bruker,This can save lives!,5,22-09-2015,1.6
6aabca51-d270-4e81-838c-e4d9a99e06fb,En Google-bruker,Brilliant !,5,05-09-2015,1.6
053841ce-b561-494e-9beb-9b3cf723d55c,En Google-bruker,Smart,5,23-08-2015,1.6
bb52082a-9dd4-4e70-b882-632b53ac04c6,En Google-bruker,Everyone should install this application !!!,5,18-08-2015,1.6
3cb26c51-5853-4948-984f-4c43e8fc7112,En Google-bruker,Great app 😀,5,23-06-2015,1.6
4acc3812-3e89-4f4f-b283-7c1b2f5ade07,En Google-bruker,Very good App!,5,14-06-2015,1.6
9ace3c47-828d-4cca-847e-e78e53769460,En Google-bruker,This can save your life,5,12-06-2015,1.6
888ac423-2e2a-4bbd-8cf8-e8d39afdbe5d,En Google-bruker,Missed the entrance by one letter otherwise it was the right address.,5,08-06-2015,1.6
a5a26fd3-8d6c-4c05-aeb7-fdadb1afe28c,En Google-bruker,Everyone just has to have this!! :-),5,13-05-2015,1.6
b1d1ca1a-e8a2-412f-a238-b95a37211837,En Google-bruker,Does not work on Android 4.4.2 KitKat,5,06-05-2015,1.6
dedada2a-6c59-4fe6-b44c-060c62e20cbe,En Google-bruker,"Used the app on several occasions, works flawlessly!",5,04-05-2015,1.6
b836cfff-6d89-41fb-9829-87e119b9bd58,En Google-bruker,This app should be installed by everyone. Really a good tool when it's urgent and you're not quite sure where you are,5,14-04-2015,1.6
e47cb981-1420-4293-bf8d-3f6f325e335b,En Google-bruker,Very effective and life saving,5,13-04-2015,1.6
d098470e-583d-4c8b-b796-5c7478d417a5,En Google-bruker,Nice app,4,31-03-2015,1.6
d84dae15-75a8-44ed-bdfa-5460412f08ff,En Google-bruker,Something everyone should have..,4,30-03-2015,1.6
63c263ea-dd08-4e68-9374-a6a48e4ecab7,En Google-bruker,No review Comment,5,30-03-2015,1.6
3c1e5129-ba2a-45f3-9b3f-5cb7e3f3cfce,En Google-bruker,"Found this app by chance and installed it immediately. I myself have a mother who needs care and is very ill, and it is very good to have when I am out driving. Highly recommended.",5,19-02-2015,1.6
e9bc892e-c41d-49d9-89cf-e2b7092a28a9,En Google-bruker,Have tested it in various places in Western Norway. Works surprisingly well.,3,28-12-2014,1.6
71d4eff7-ade9-4341-a7fb-cba78ae8f40f,En Google-bruker,"Important and good app, which finds out where you are *if* you even happen to turn on GPS on your phone. ""Activate GPS"" should probably have been one of the permissions for the app, so that you don't have to figure this out even in an emergency.",5,26-12-2014,1.6
832d956f-286c-41cf-8016-b7c2ccbeefd2,En Google-bruker,Kjempetreg. At least in an emergency. Otherwise good idea behind it,1,17-12-2014,1.6
29d2ddea-432d-41c9-97ec-f5c305812421,En Google-bruker,"It took less than fifteen minutes from when I pressed the download button until the ambulance was there, it stopped about 10 meters from me only using the coordinates from the app, the only thing I don't like about the app is that you have to read out the coordinates in the phone instead of the mobile sending it. This can be a disadvantage if you are in a noisy place such as near a motorway.",5,15-12-2014,1.6
73760ddc-c57f-4aed-997d-82dd68da0202,En Google-bruker,Incorrect address. Kveldeveien 221,5,14-12-2014,1.6
895ea196-6b29-4fd7-9946-cb147e9ddb8f,En Google-bruker,"If I had had this when the accident was a fact, I would have saved a lot of time searching in the mountain area on the day in question.",4,14-12-2014,1.6
331ebbf7-aa82-42da-a0cc-e8411904d95d,En Google-bruker,A great tool. Thank you very much.,4,01-12-2014,1.6
9e1c9b50-fea3-4885-88af-a2ff33eaab53,En Google-bruker,What you need if the accident is out,5,17-11-2014,1.6
f66322a3-c5f0-4956-867b-0d6a972f18fd,En Google-bruker,Hope I never use it!,5,07-11-2014,1.6
89762d38-8b8b-461c-aedf-82da240f41df,En Google-bruker,Could save lives &lt;3,5,27-10-2014,1.6
5fe416d3-3ca8-4bd3-9992-e4227355eae4,En Google-bruker,This one found my location instantly. Can save lives. Useful!,5,24-10-2014,1.6
18bf86b2-1284-4bfe-9f19-723e452ff318,En Google-bruker,Security,4,05-10-2014,1.6
13bf28bf-1fe5-4243-8f1e-bfe81930a714,En Google-bruker,Everyone should have this on their mobile phone &lt;3,2,04-10-2014,1.6
0b1436c9-c0f6-4788-b011-4d8663d2d076,En Google-bruker,No review Comment,5,03-10-2014,1.6
a3a555cd-f91b-44ae-ba70-40c4a8e771bb,En Google-bruker,No one can compare,2,02-10-2014,1.6
4f1814f9-e2cc-47b1-8935-e8b046617a33,En Google-bruker,"The app should have rights to turn on GPS automatically, in an emergency you don't exactly think that you have to turn it on.. ",5,29-09-2014,1.6
b881aa9e-a7da-4175-88d1-a9c1fcafbe26,En Google-bruker,Can't find position - is in Oslo. Samsung S4,5,25-09-2014,1.6
f04967d8-a991-4bd6-b7b8-190ad21100c9,En Google-bruker,This is the smartest app of all on Google play! This can actually save lives!,5,04-09-2014,1.6
98aa8d63-4823-4bd5-8417-3ea6bf4e8b25,En Google-bruker,No review Comment,5,25-08-2014,1.6
1b503291-ba8f-49ac-93c0-f4a6990827a4,En Google-bruker,Feel more prepared for an emergency! This will save lives one day.,5,25-08-2014,1.6
0725fe07-a35d-4cdf-a827-8b8081018f74,En Google-bruker,Was used once when the accident occurred. An absolutely fantastic program!,5,18-08-2014,1.6
f286c093-c44c-4f33-8227-3b48227a36b7,En Google-bruker,No review Comment,5,10-08-2014,1.6
c364a844-80ac-49a5-9f99-2b775dd6de74,En Google-bruker,No review Comment,5,27-06-2014,1.6
4b1d204d-d4f3-4de3-bf71-c8bffdc40bab,En Google-bruker,Good and fast help that finds where you are at notime!,4,04-06-2014,1.6
4d1cc449-8d40-4615-8224-67a8fa47f203,En Google-bruker,Take this app with you on your trip.,5,29-05-2014,1.6
d8ce7814-ed1e-42c5-b329-e578b30c96d1,En Google-bruker,"Very good app, highly recommended :) good security to have available in your pocket when you're out and about :)",4,28-04-2014,1.6
c4379818-e73b-43e9-96af-b97ecfb86953,En Google-bruker,Ok,1,16-04-2014,1.6
56410529-50ea-4adc-9f1e-221fdc69c3d3,En Google-bruker,Works pretty well.,5,02-04-2014,1.6
1cdbdbc0-2296-45b4-9ed9-7488ea31dce1,En Google-bruker,Good,5,18-03-2014,1.6
4b0891a6-c362-4e98-946e-9b0a73cff8ec,En Google-bruker,This is a must. Can save lives!,5,06-03-2014,1.6
068aa933-cb0f-4cf3-a04c-cca6a5e9ebd7,En Google-bruker,Seems to work great on my HTC One,5,25-02-2014,1.6
32097c9d-f469-4d28-a6f1-4bcbe6b2d38c,En Google-bruker,Hope I don't need to use it one day but very favorable UI. You should have it.,5,22-02-2014,1.6
6636da0c-026d-41eb-a6a5-47c72e06fe84,En Google-bruker,It works well.,1,14-02-2014,1.6
adb09908-92ac-4471-a433-68f2a604bcf2,En Google-bruker,Can't find position. Sitting in the middle of Oslo,5,04-02-2014,1.6
94de011d-1282-43c5-9c77-9f08f7f578bb,En Google-bruker,But I still hope I never use this app.,5,26-01-2014,1.6
100906e1-bfd1-4ad7-8a4a-38f0f11d2ca9,En Google-bruker,Never finds position,5,23-01-2014,1.6
c8af308e-961e-4ed2-ab93-b43355732ded,En Google-bruker,The app does not find position either with GPS or network. I have SEexpRay and I'm in the middle of Namsos.,4,27-12-2013,1.6
87ab4369-2d9b-49f9-8222-15227dbab680,En Google-bruker,Regards narve.,4,25-12-2013,1.6
27238ac6-d338-4884-93df-b38bd7799525,En Google-bruker,"Very happy with this app. Indescribably good aid when you need help. The GPS worked very well, and I got a coordination with an accuracy of ten meters at worst. You don't go up in the mountains without this app, you just don't. 5/5",5,23-12-2013,1.6
371a45e6-2ed4-4625-97ab-55c46e57a575,En Google-bruker,"Wasn't happy with the accuracy on my old mobile, then I could be in a completely different city when I searched. But with my new mobile Samsung S3, it finds me within half a metre. Very good :) so having a slightly newer mobile has a lot to say, I think",5,19-12-2013,1.6
31165dec-9d1f-40df-8cca-33b5df9a20aa,En Google-bruker,"When I called the emergency number, the app automatically kicked in to show the location. But the app crashed and caused the whole phone to hang and had to be restarted. It's problematic when you're in an emergency.",5,11-12-2013,1.6
f8832df2-3b90-41d5-bddd-9ddcb0c4f18d,En Google-bruker,"I've used the app deep in the mountains and it works fine, giving the exact same position as the trip gps.",5,02-12-2013,1.6
22559a46-be80-43ac-997c-afd773bf3a9e,En Google-bruker,"Unfortunately, I can't test this app, but as I understand it so it does not automatically send a position message when you call. It should also be more easily accessible among my apps. If it was called 113 HJELP, it would have been the first app that appeared in the list, so you didn't have to search for the most accurate name. 5 stars for Ingenious concept. Hope I don't have to use it.",4,20-11-2013,1.6
3fad2819-6357-403b-a25e-9d43eda3e8f1,En Google-bruker,"Tested it out in Tromsø with varied results. At worst it showed an address 2 km away from where I was standing. Such a service must be reliable, otherwise it does not fulfill its purpose. .",1,19-11-2013,1.6
5249e722-0f6a-40fc-855a-410b22040851,En Google-bruker,One like this everyone should add,5,07-11-2013,1.6
b82c2724-f1e2-40d6-871e-c9c9a251679d,En Google-bruker,"Good idea! Hope it works if the need arises! Tested it. It says that there is an accuracy margin of 35 meters. But is probably a little longer deviation here. In any case, they at least get up to about where you are! But should automatically notify 113 when you call there.",1,24-10-2013,1.6
7eca0f42-e4dc-495b-af49-85afe5fe39aa,En Google-bruker,Very accurate position,1,04-10-2013,1.6
42c95efd-2f6a-4bde-8aee-febe12640cd6,En Google-bruker,Finally an application that has a purpose!,5,14-09-2013,1.6
c5b7078c-bbf8-4109-a61b-7475aadc8e38,En Google-bruker,is the wrong house number so needs to be updated in relation to this,5,08-09-2013,1.6
76089d92-167b-4179-a87e-f5309ae217f5,En Google-bruker,Useful aid. Works well. Hope I never get into the situation where I have to use it.,5,04-09-2013,1.6
66a8fdef-814e-4526-a6e5-86874ad6edc8,En Google-bruker,This is a good idea!,1,17-08-2013,1.6
cd44fa38-0a30-4455-a6e9-3746eb4aa043,En Google-bruker,"Nosk Air Ambulance does a great job. They need every penny they can get. Sincerely, Sølvi and Kåre Jan Arnesen.?",5,14-08-2013,1.5
fd13b0c1-d170-4aa4-b4be-4ef13c809539,En Google-bruker,Easy to enter exact position when in need. This should be easily accessible.,5,09-08-2013,1.5
3d8dc86a-1aec-4744-8bac-714a7b76dc18,En Google-bruker,"I paid approx. NOK 17 when I loaded this brilliant app. Now it's free. Of course, the amount means nothing. This is the most sensible app I have on my Android. Hope I never have to use it. Merry Christmas and a Happy New Year to all of you in the Norwegian Air Ambulance. Greetings Paal",2,06-07-2013,1.5
0ab149ee-952d-4bce-ad36-a210247cae3f,En Google-bruker,Now it has searched for days without finding my position. Good thing I haven't been in need...,5,14-06-2013,1.5
741b5323-a0b3-480f-8fc9-19423924be97,En Google-bruker,Brilliant app.,4,14-06-2013,1.5
a9518bf9-7d39-43c6-a0ed-11e98b3b45c3,En Google-bruker,"Really good app, won't be without it ;-) you should never say never. Suddenly you are in a situation where you need this. ;-) Better yet ;-) Ps: I hope I never have to use it.",5,13-06-2013,1.5
3a595f11-2c66-4fe0-929b-4a38c9405d3c,En Google-bruker,Good prediction to have,5,08-06-2013,1.5
e304f0df-9b54-4654-ad5a-593688653762,En Google-bruker,"For me, who drives a lot around the country in a motor home, it is very reassuring to have this App available in case something happens to me or others.",3,05-06-2013,1.5
3e64a79a-61ed-4816-b46c-65e52eeabcf0,En Google-bruker,Good app:) Hope I don't have to use it... My father forced me to download it. I might get around to thanking him one day:,5,23-04-2013,1
12353bd7-57d9-4812-bcfc-a1eecae8c01d,En Google-bruker,,5,10-03-2013,1
618b6a44-bc92-4e63-9849-5a0f477ea56b,En Google-bruker,Too inaccurate. Gets a given position which is several blocks away.,5,21-01-2013,1
17f47836-77e7-419d-a336-93247de66410,En Google-bruker,Correct address is: Glimmerveien 29,5,24-12-2012,1
d55c1ae7-0fbc-433a-9617-442de9bdceda,En Google-bruker,"As others have pointed out, the app must be able to activate GPS automatically, important to reduce the number of clicks in an emergency situation.",5,12-12-2012,1
d86b9f59-1831-4c3c-b0e9-e02aab4e5743,En Google-bruker,"An update of the street number is required. For army there have been new house numbers for a long time now, while on the app it is the old ones.",1,27-11-2012,1
d4b26be0-60f3-4417-97d7-36a8188440a8,En Google-bruker,Could be a little more accurate. I'm probably at the neighbour's place.,5,25-11-2012,1
0d123e16-358d-42ba-bcfc-12af9e0632d8,En Google-bruker,Very good,5,16-11-2012,1
a10f60f5-03f4-44b5-873c-e8910462893e,En Google-bruker,An excellent idea to locate where you are when you call for help.,5,14-11-2012,1
6abeb6e6-affe-4050-81d6-dd1ff08d04aa,En Google-bruker,Very good application this saves lives,5,14-11-2012,1
a14d2697-6575-44fc-9472-e9a14b5427e3,En Google-bruker,Actually a must have app when you are at the cabin and the like.,5,08-11-2012,1
fdd9f434-faff-4388-ad61-e4bc19cef1fd,En Google-bruker,I hope this is being further developed and maintained! Is it possible to create a function where AMK automatically receives the GPS coordinates when calling?,2,28-10-2012,1
6cc5bdf3-459c-415f-a1a7-dce843c8f197,En Google-bruker,I see that this app has become free,2,28-10-2012,1
8e36de9f-394b-4297-96ce-31f7e5c7987e,En Google-bruker,Help 113 GPS,2,08-10-2012,1
26aa57dd-5165-4718-a16b-bbb1e43fa839,En Google-bruker,But the app should turn on the GPS by itself. At least it doesn't happen on my SGS2. Should also have been able to send an SMS with position.,3,03-10-2012,1
53259766-1698-4ec0-87ec-91a459322686,En Google-bruker,Superb,3,02-10-2012,1
bd7d383f-9ba4-4258-8b46-22983e066452,En Google-bruker,This app is very useful to have,5,30-09-2012,1
81f61923-5bc1-4048-85e4-3563e0c96ce7,En Google-bruker,Does exactly what it is supposed to,5,29-09-2012,1
79ce4a0a-dc65-4c6b-9902-0e10d190fb2e,En Google-bruker,"Nice way to support the air ambulance. You who talk about it being hurtful that ""someone"" is trying to make money in this way have not understood anything.",5,16-09-2012,1
