User Name,Review,Rating,Date of Review,Review Id,reviewCreatedVersion
A Google user,Brilliant idea!!,5,06-12-2013,e05b3b6c-daaf-47ca-8291-16c87cd88c1c,1
A Google user,Please add feature that enables you to send your location/google map link to pre specified mobile number/s in case your phone is running low on baytery and can only get a text out,5,06-12-2013,c580525c-061c-4b09-a18e-d11491eff0ba,1
A Google user,"Great, about time this was bought out, great idea",5,06-12-2013,4c2bb6dd-3834-47f1-a3df-b376f5a3df50,1
A Google user,Looks good. Nice clean interface. I've put it on my phone and my kids phones and I'd recommend others do likewise. Would be nice if there were a way to test it without an actual emergency happening but probably not really feasible. I'll assume the links to dial the numbers work ok.,5,06-12-2013,3107c170-5fed-40e4-af25-3fa0c88f9122,1
A Google user,Though there are a few major flaws. There is no user prompt to turn on Location Services (GPS/WiFi) meaning you will end up with an accuracy of ~2km instead of <20m. You also have to force close the app in order to end it as it will keep GPS on if you don't.,2,05-12-2013,096a03e6-e268-4290-b8d9-e899a0fb23aa,1
A Google user,But works better if you have wifi as well as gps turned on. It had my location as being next door to where I was.,5,05-12-2013,d266fd74-97da-468a-96e3-2fe3a55b4da4,1
A Google user,"Hope that this is the ""bomb""!  Thank you WA Police for letting me know about it.",3,05-12-2013,5275dec9-007e-4c56-9861-8a6c25dee4bb,1
deangadams,"Love this app and especially the addition of W3W. Would be awesome to have this as a widget to always show your location and also watch integration so you can have a complication on the Home Screen showing what three words locations for people hiking, exercising etc. easy way to get the information when you’re already on the phone is to raise your wrist.",4,08-11-2020,,
STEltham,"I recently loaded this app onto the shortcut screen of our family phones (mainly for the kids) with the expectation that I would never end up using it. 
This weekend, we had a fire in our garage where my husband was trapped and our garage door bolted closed, our home phone was out due to no power (thanks NBN) and I was trying to get my husband free. I called for the kids to evacuated and call emergency, with their shock they couldn’t find their phone so I grabbed mine.  Using this app took the frustration out of trying to find and open the phone app, get onto the call screen and dial emergency services. All I had to do was click the app, hit call then confirm -
It was extremely responsive and I managed this one handed while trying to move furniture and unbolt a door.
Fortunately all worked out well, emergency services arrived and everyone was safe. 
A brilliant app.",5,04-06-2019,,
Andy Tibicen,I have used and promoted this since its inception as emergency +. I brought F&R NSW and Microsoft Australia together to port the application to the Windows phone store. I always thought the app could store GPS coordinates so if really remote you could take them to a location with coverage to give the exact to 000. It seems it does not but it should. At present I would need to take a photo and then get the coordinates from the EXIF metadata. A long way around and only IT nerds would think to do this. Can we please have a capability to store gps so we can then relay to 000 once back in service. Thank you.,5,18-09-2021,,
Bigdog1971,"On last Friday night I suffered a crashing stroke. I was out on the bathroom tiles and couldn't talk, thankfully my wife was right there. She was a little flustered (understandable) and could not remember the number to call. She had this app on her phone and switch straight to the app and called the emergency number directly, also read the home address straight from the app screen.
I apologize if my words are mixed up, but I'm still recovering from the stroke.
I owe my wife for her recognition of what was happening and straight through to the help needed.",5,12-09-2017,,
[ The Captain ],"I had a serious fall mountain biking a couple of days ago. I managed to walk to the nearest fire road in a conservation area and gave my coordinates to the 000 operator. Our excellent ambo service had a 4WD in the park in good time, but took another hour and a half trying to track down which fire road I was on. I was in contact by phone but our maps were different. Eventually other riders spread out to guide them in.
Would have been much better if they had something to plug my coordinates in and guide them to me on an up to date map.",3,11-06-2020,,
Stampman2001,"* Valuable app which works well. 

* No clear channel provided to give feedback to app developer team - 000 website ‘contact us for feedback’ page sends you off to a myriad of pages on Department of Home Affairs website :(

* Feedback on behalf of a visually impaired member of community: the location details may not be very easy for some people to see.

* Perhaps a future release possibly include an accessibility option whereby the user could press a button for the location details to be read out by the phone? [Google maps is able to read out directions even when the phone is on a call, so such a feature may be possible(?).]",5,05-04-2018,,
.......................123,Used this app in a remote National park in outback Qld when a group member collapsed. We got straight through and we’re able to clearly communicate our location in the park (not near any of the camp grounds or roads etc) to the paramedics. We had no coverage and the sat phone wouldn’t work but this app connected! Everyone who journeys in remote Oz should have this app.,5,01-08-2021,,
GI Judy,Caution when reading out what 3 words over a phone to emergency services: their word list has similar sounding and pluralized words that may be misread by the operator and there are many examples of positions several km away with similar sounding names. There is security research on this topic. I would suggest incorporating other open source position readout protocols with better core technology.,4,09-07-2022,,
d-tjarlz,"I would like to see functionality for this app to send location coordinates as an SMS to a programmed list of contacts. This button should share space with the others on the main screen. Ideally an emergency SMS should be able to use any network available, but I’m not sure how that could be implemented.",4,14-04-2020,,
Shaza70,"I had to use the app recently with the bush fire crisis I live in a no mobile service area and land line was damaged due to the fires.  My husbands phone does not have mobile wifi so can’t use it to dial 000, and only works while the internet is up.  So downloaded the app thinking he can use it to dial 000 and found he couldn’t the app told him to use his phone to dial 112 and that didn’t work either - saying not available in the area. So he had to use Facebook messenger to phone me to ask me to call 000 I was 30km away. Don’t waste your time",1,14-01-2020,,
thecarefulcactus,"The app was so helpful.
It gives a perfect location every time.
The app has heaps of great features but, the app looks a bit tacky and there are buttons that I don’t know what they do.
There are also no instructions on what buttons do so please fix this!!!
Overall I really like this app. Thanks!😝",4,14-06-2019,,
Hatty_the_chickstar,"This app is wonderful and surely has saved some lives. 
Please change the app icon back to the old one though. The newer orange logo looks too much like other app icons and blends in. Not good for finding in a hurry.",5,01-11-2020,,
Graman62,I wish the app could give an on water lat/long we are having to convert the location given from this app to what we can use. Just the option to select the form would help. Otherwise it’s a good app,5,03-01-2022,,
ThaaBaar,The what3words integration is genius and is exactly what I’ve wanted when sometimes the apps location description is occasionally off or too vague. It will also absolutely be vital for those lost in bush land who make calls. An absolutely must have!!,5,06-11-2020,,
Phillip fr Aus,"Concept and execution is great.  However, I think it could be improved by adding the WhatThreeWords location in addition to the GPS coordinates.  In stressful situations, quoting three short words is often easier to articulate than a string of numbers.",5,02-11-2019,,
BindiB.,"This is a great app. It would be even better if we were able to nominate it to not be archived to the cloud automatically if not used.. because you don’t need it, until you do!",5,18-09-2022,,
TChoo05,Great concept guys. We are frequent interstate holiday drivers and have come upon not so nice truck drivers harassing motorists in certain parts between rural NSW and VIC. Knowing where I am exactly can help in reporting trucks or accidents! I will be recommending this to friends and family.,5,22-02-2018,,
BernieH from Down Under,"I love the concept of the app and recommend it to friends, just hope I never have to use it.
The GPS font size adjustment is great but I don't understand why you don't adjust the street address below it using the same setting.",5,23-06-2017,,
photomuz,Terrific idea but would be of limited value without my glasses. The words are very small. How about increasing the size of the three words to fill the screen after 10 seconds and also reading the words out to help people with vision impairment or illiterate.,4,02-11-2020,,
rkidjez,"The new app icon is much less ‘emergencyish’. I don’t like it at all. The old one stood out as a ‘click me now’ emergency button. The new one blends in. I’ll forget I’ve got it. In an emergency situation an app you can find super quickly is really important as you may not be thinking straight. 
Otherwise I still like the app.",3,30-10-2020,,
happeejoy,"Great app. Is it possible for the app to have greater accessibility functionality to support individuals who may not be able to identify their location, understand the operator and/or see/say the 3 words. 
Thank you",4,22-01-2022,,
FireFighter Daz,"Great app :-) I would also like to see the Military Grid Reference System added with long / latitude. 
Messaging option would also be a great feature to have also.",5,31-10-2020,,
K4SE,"Today, I got caught up in a traffic accident in rural SE QLD and needed to call the emergency services but had no idea how to describe where I was. I called 000 and used the app to give the operator the co-ordinates. Thanks so much a real life saver! Two patients quickly located and taken to hospital.",5,03-10-2017,,
Qazwsdcrfbthjihnkhjfvf,I think you guys should approach Apple and make this app available in control centre so when phone is locked other people can use it still as that would help save life's and responds times,5,04-08-2017,,
Devo108,"This app is the only app on my phone I hope I never have to use!
I’ve read everything on this app that I can find to read on it & without having used it, I still say it’s the best app in my phone.",5,12-03-2019,,
HaXOr_21,"Emergency plus is a great app with a wonderful idea. My only suggestion is to include the number for the DAN (river alert network), so people in SCUBA emergencies know who to call. Otherwise a literal life saver app",4,16-02-2021,,
Gitane27,Great app so simple to use definitely a lifesaver would love to have it on my watch as I don’t always have my phone within hands reach.,5,13-03-2021,,
Navarre rd,Came across accident on country road no knowing where you relaid gps cordinates to operator and pin pointed out location to the meter. Saved a lot of time in trying to describe where we were,5,12-12-2017,,
nick name mf,"I thought that the What Three Words software gave a unique set of 3 words to reference a specific map location, but when I tested this on 2 mobile phones sitting next to each other, the latitude and longitude were the same but the three words were different. Is this meant to occur?",2,24-11-2020,,
notinkasnas,"In my panic I tried to look for this app but swiped past it a good few times as it looked like a bunch of other apps I have. Maybe needs a redesign, like blue and white checkers, which is far more recognisable to the brain especially in panic mode?",3,09-12-2022,,
Saphira911,Haven’t had need of the app and hopefully never will but it looks great. Love that NRS link has been added for Deaf & Hard of Hearing individuals. All you need now is to add closed captions to your CPR videos 👍🏽,4,23-01-2023,,
slow_learner_2019,"Overall, it’s a great app, and will save lives. The emergency contacts are comprehensive, but could use mental health emergency contacts. This is of critical importance when responding to people who are psychotic or suicidal, and will not seek help on their own.",4,17-02-2019,,
**LadyXray**,"How can this be? It shows blue dot in correct place of my home, but the address named is a 3 minute walk away across a park.  I then entered into Google Maps the GPS coordinates listed in the app as being my location. It also shows that the blue dot is where I am  but  the Emergency app address that I am supposed to give to a responder is not where I am. !!!",1,20-12-2020,,
tanya_2540,"This has been a really handy app to have, but since the update, it won’t stay open. Crashes after a few seconds, even after deleting and re-installing. Please fix.",3,02-11-2020,,
worrieum354,"Trying to teach my 3 yr old how to use it but he has to confirm to dial 000 3 times before it rings and then try to switch it to loudspeaker before he can hear it.

Would be excellent to have automatic dial and loudspeaker function with one touch from a locked phone. I understand risks with accidentally dial but it’s too hard for a 3 year old in current format?

Maybe where it asks “cancel” you can colour this red and “call 000” make this green! Remember kids can read it needs to be picture or colour based for them. 

Can u pls fix!",2,20-11-2018,,
Lincoln Wally,Originally when I installed this app it proved to be very accurate but now it’s not working as it should. I’ve deleted and reinstalled it but it’s still not working properly. Can anybody help with this problem?,3,16-12-2019,,
Fhjgjfchjgjfghh,"Super useful app that everyone should have installed, the only thing I would recommend is if on the map the locations of near by defibrillators.",5,03-11-2019,,
Zieleń,Has a list of all the services you could possibly need with a description below and a gps on screen.,5,23-07-2017,,
Mat 123441136,Great idea.  Adding a way to freeze/copy location would be great for when out of range and need to move to call.,5,15-06-2019,,
App8653,Would love app to include metronome for CPR rate. Doing CPR while waiting for ambulance can save lives but doing it at correct number of compressions is necessary.,5,30-05-2022,,
silverstingray,"It would be nice if this was available for Apple Watch, as those who have the cellular version watches, are able to use it independently of their phone & frequently do.",4,04-09-2018,,
Dawn Gilbert,"On referring this app to my caravan group, the question arose about does this app still function in some basic way to alert emergency services?",4,02-11-2018,,
jnd_au,W3W is too close to the bottom of the screen and obscured by the iOS app handle. Text is so small now. Old versions much clearer and easier to read.,3,15-11-2020,,
Noms09,Requires Live Location Sharing through the app!,4,31-03-2021,,
Thornleigh Shopper,Deleted and reinstalled and now it works perfectly.,4,02-11-2020,,
simpleNclean,Great app but have crashed once or twice on my iPhone X. The screen is still 16:9 so definitely needs a bit of updating.,4,21-11-2018,,
Jaybeff,Would be good to have a list of the person’s medications to communicate with emergency services.,5,11-10-2022,,
Wild Anne,"Have now disabled this app😠
The new orange logo looks like the logo for our local Eyecare Plus Optical Store. The old RED logo with 000 was more easily recognised.
Also:
The address that shows for our house is incorrect. Shows the right road but house number is over a kilometre out.",2,10-11-2020,,
aghjkltf,Can you please add a feature to save medical info and emergency contacts that can be accessed from the locked screen by paramedics and doctors or police if they find you not responsive. Thanks.,3,20-12-2019,,
JQLD,Should be focused more on kids and elderly. A watch function would be good.,4,18-07-2020,,
Wicksssss,"If had an area to document 
medicine or allergies of owner ,

Otherwise in all a good lifesaving product 
Thanks to the makers .",5,17-07-2019,,
Surfingness,"I really want this app to work. However I’ve just downloaded the latest edition and the map is incorrect and the address is incorrect by more than 50m. I’m in a suburb at the moment so am a bit wary for using it mountain biking and using the locator for assistance. 

Happy to provide feedback if someone is willing to chat!",1,09-10-2017,,
jrcdseed,"My home address is rarely shown correctly, it goes all over the suburb. It's supposed to have an option to save pin onto home address but there's no instructions on how to do that, it's not user friendly. 3 words not reliable for an emergency call.",1,23-01-2021,,
Big Matt's,"What a great idea. 
However, I just downloaded the app and it keeps on crashing less than 10secs after launch. 
Please fix.",3,02-11-2020,,
*iSub*,Very handy app in emergencies but it has been two years since the last update. Still references a home button and does not utilise newer screen sizes.,3,04-01-2020,,
Cam2919,"Pretty useless when half of the location address is not displayed. App
supports just takes you to the Australian Government general webpage.... no way I could find to report the above fault.....",1,10-02-2021,,
900monsta,"I couldn't find an answer but, can this be used on Apple Watch? And is so, are there only particular models or all models? I frequently collapse and can't reach my phone.",3,21-06-2018,,
stormb545,This app doesn’t do very much and I cannot see why the police would even utilise the location as it doesn’t provide an accurate location reading for instances it say I’m located 6kms from where I actually am.,2,03-08-2019,,
TroubledWatty,"Just saw the news segment on channel 9, and looks great, the idea behind it is fantastic so downloaded it... but it closes itself after 5 seconds. 
On iPhone 11 Pro. 

Think this bug needs to be fixed.",2,02-11-2020,,
Surfbabysurf,A link the the automatic external defibrillator location map by NSW gov would be very handy on this app.,4,12-01-2023,,
Jo Jo57257,"This a great app overall, but I would love for it to have the functionality to make calls using soft phone apps, like 3CX and Zoiper",4,21-03-2019,,
Aofreeman,"Great app, would be nice to have it on the Apple Watch too",5,28-05-2019,,
Mans23,"Activated in my bag, crashed my phone and no emergency services arrived. Texted my contacts saying emergency services coming to me. Couldn’t turn my phone off or reset phone. Caused my family worry as activated and could not deactivate.",1,19-01-2019,,
Music123!,Hi…our staff have recently used this in Qld but our QFES and 000 operators where unfamiliar with the what 3 words functionality. Any guidance on when this will be rolled out nationally? Thanks!,3,11-11-2021,,
Ronno_P,"Great app, but would like see the old logo return which was easily identified.",5,04-11-2020,,
jarra_tt,Would be great to see public AED locations included in the app,4,25-07-2022,,
SplendidWhat,"This app uses a survey address from which my house is inaccessible, so using the app puts me at risk. Can you add a feature that allows an update of home addresses or a note?",2,05-01-2020,,
Buticks,Since the update the addresses don't appear only the coordinates,4,23-08-2017,,
Spelio,"000 ask what service you want, so you need to be conscious , then they need you to read your threewords W3W location which they had not heard of and would not discuss any further , as you lay dying...",1,05-01-2022,,
lachlandewsbury,"Amazing app
Bring out lots of new features and update for newer devices and all screen sizes",3,05-01-2020,,
fjtcnjoijttdbvj,Great app but seriously lacking without defib locator. There are other apps for this in WA and TAS but I can’t find one for NSW that is easy to use,3,15-11-2022,,
MATDS,"Can’t share it ! 

Needs a button of option to share it with friends.

Needs promotion 
It is the best kept secret

Need a way to send the location without needed to ‘tell” it

Great idea
Great app otherwise",5,02-07-2020,,
thw drum,Since the update yesterday this app is now not working. It will only stay open for 1-2 secs and then disappears,3,02-11-2020,,
wesl2,"Needs to be able to send coordinates to an emergency contact/carer, for people who under Domestic Violence/stalking duress",4,30-07-2020,,
Sayed 1234,"Any chance of having the app icon in bright red, so can be easily identified among other apps? Audiovisual functionality would be great.",3,01-11-2020,,
Myhappyfingers,"Why can’t I stream video live to emergency services ?
What if I’m recording a crime in progress ?
What if I’m recording my attacker who then destroys my phone ? (Video evidence would be in the cloud if I could stream direct to 000) making catching the crim a lot easier.
The operator could provide advice that is more relevant based on what they are seeing

Come on people 
It’s 2019
We have the technical expertise 
Why arnt you embracing it ?",1,01-12-2019,,
Stace@2020,I had the previous version of the app which worked flawlessly on IOS12. I have just updated the app to get access to What3Words and now the app crashes within seconds.  Very disappointing,1,02-11-2020,,
BJ Ripley,"Rang non urgent police line re dumped stolen items I found on Qld walking track, tried to use location on app operator said we don’t use it and only google maps.",1,15-06-2022,,
ijhvdhk,"Accuracy seems to be problematic. When checking the app at home, it’s so far shown me as being in three different locations, none of which are my home, and one up to 3km away.",1,24-06-2020,,
Bsg666,It works just fine but the UI need to be updated to 2020 it looks like it’s from 2007.,3,26-09-2020,,
Solty05,The new app icon or tile is not very appealing for emergency! It now blends in with everything else!!! Backwards move,4,30-10-2020,,
Dale K,Needs to support longer screens of the newer devices like iPhone X. Would also be good if this app supported the Apple Watch.,2,17-12-2019,,
Hope@wa,The new app icon design is a very poor substitute for the original.,4,01-11-2020,,
knick_007,I get it’s hard to fund this sort of app constantly and funding actual emergency services is more important than constant upgrades but seriously the iPhone X came out in 2017... No excuses for the lack of support for the screensize...,1,19-02-2020,,
Ozstubbsy,The newly updated app is useless. It crashes within seconds of being launched!,1,02-11-2020,,
jehsvehejd,How easy is this.... awesome,5,14-11-2020,,
Hubba55,Just downloaded and tested this app. It keeps crashing. It has also given 4 different three word descriptors of my location.,1,13-11-2020,,
81055386BG,I too would love to have this app extended to Apple Watch (LTE version).,4,03-06-2019,,
Craigs902,To incorporate what3words Is a fantastic move.,5,08-11-2020,,
Skidad3936,The app only lasts on the screen at most 4 secs before it shuts down. It needs to stay open to provide the 3 words.,1,02-11-2020,,
Saarebas,"App crashes within seconds of being opened. 
Great idea but not good if it’s not reliable.",2,02-11-2020,,
Fleurette balane,"It’s not accurate. the gps shows up as three houses down, not where I am at my house",2,05-03-2018,,
rustyqb,Uptake Works for a second and then crashes full of bugs should never of been released please fix,1,02-11-2020,,
MEF99,Not very accurate. Gives location from next street to next door. Not very useful in an emergency.,1,08-11-2020,,
Lucefest,Would send emergency services to totally the wrong place and actually cause more delay than help!!,1,22-07-2019,,
Shikadai Nara,if you know you know,5,29-03-2022,,
WWWobbly,Only shows the last few letters of a place name such as “berg” rather than Roseberg or “land” rather than Garland.,2,25-01-2021,,
Crumbie crusader 777,The app thinks I am next door!,2,13-03-2021,,
emnow,"This app crashes without fail within five seconds of opening.
Icon redesign is a step backwards.
W3W integration a great idea.
iOS 13.3.1",1,02-11-2020,,
cybergenic,Gives the wrong GPS coordinates and address. Could be the difference between life and death.,1,22-02-2019,,
DocOnMac,"I have read many of these reviews regarding wrong location. On all smart Phones, (i have iPhone) Location Servives and Cellular as well as Bluetooth make Loaction much more accurate. However different parts of my house give 2 different strett addresses. This could make differsnce in an emergency. Is this the limitation of the App, the Phone or the Geolocation system? A more precise location would certainly make this App better 65 m is along way considering the number of satellites it is reading off.
DocOn Mac",4,25-05-2016,,
kgsyk,It has the latest apple operating system,1,16-06-2020,,
Escapecamper,Could this Very useful and important App revert to its previous BRIGHT RED colour. The Orange gets lost amongst my other similar colour Apps.,1,15-04-2021,,
Awesome books yAaaAay,CPR child video had no sound,1,04-11-2020,,
Don't give up your privacy,I live in the Blue Mountains. App turns off before it settles into my location. Serious failure IMO.,1,02-11-2020,,
carbynatwat,App keeps closing. Only stays open for 10sec. Very disappointing.,1,02-11-2020,,
playsport,Extremely outdated not safe to use,1,28-01-2020,,
Gregory Opera,"As a former emergency responder, I think ‘Emergency Plus’ is a fantastic idea, and I especially like that the application can automatically display one’s exact location using multiple methods, with varying degrees of accuracy.

The application does need a fair bit of work however.

Firstly, there is “critical” information deep within the menu that many people would not know are even there… For example, to find the ‘CPR guides’ and ‘fire alerts’, one must click the three lines in the top-left corner, followed by clicking ‘More Information’ and then finally, the drop-down arrow next to either ‘Royal Life Saving’ or ‘Fire Alerts’.

This is way too many steps to access “critical” information during an emergency and to be honest, most people probably wouldn’t even realise that they could find “critical” information like this deep in the menu.

It would also be nice to see ‘Apple Watch’ support integrated.

Just about everybody has an Apple Watch these days and adding support for these products would not only allow callers to use ‘Emergency Plus’ independently (i.e. when their smartphone is not physically with them), but it would also make the process of talking to emergency personnel easier (e.g. callers can refer to their Apple Watch for location information without needing to drop their smartphone away from their ear). Things like fire alerts could also be delivered to one’s Apple Watch product in real-time, even if their smartphone is not physically with them at the time.

I also don’t understand why there is no support for ‘Amber Alerts’ whatsoever.

I rarely know when ‘Amber Alerts’ have been issued, because I don’t listen to commercial radio or watch commercial television, and I don’t use social media, so the only time I know there’s an ‘Amber Alert’ active is if I just happen to drive past one of the dynamic road signs (i.e. the LED road signs that change)… If this application supported ‘Amber Alerts’ or better yet, supported ‘Amber Alerts’ AND ‘Apple Watch’ products, I could be notified in real-time whenever an ‘Amber Alert’ is active.

Another important feature which is lacking is support for notifications and by integrating such functionality, ‘Emergency Plus’ could deliver real-time notifications for Amber Alerts or emergencies (accidents, natural disasters, severe storms etc…) to anybody in the affected area… As with other (third-party) applications, users could optionally permit their location to be shared in the background, to fine-tune the delivery of such notifications.

‘Emergency Plus’ is an invaluable application to install on one’s smartphone, but it still has lots of rough edges and to be honest, it almost feels like a beta (“draft”) application… Whilst I’m sceptical, it would be nice to see this application updated to address these criticisms.",2,22-03-2022,,
Pinkie Pie🎤🎭🎨,here cause paul dillan told me to #itswatertime 🧎‍♀️🧎‍♀️🧎‍♀️,5,08-02-2022,,
Ava0Q,"Just downloaded app & love that it has a street address shown on a map AND lat/long displayed PLUS degree of accuracy (within 65m for example). While 000 may ask for cross streets, these can be seen on the map in built up areas. And having lat/long is better than nothing in remote or rural areas, as far as I'm concerned. Maybe we need to upgrade our 000 responders so they have the ability to view lat/long on a map or vehicle GPS. Given the huge areas that don't have street addresses, lat/long is necessary at times.",5,08-02-2017,,
Maggiemg22,"I was showing my mother this app saying how it was a great idea. She thought so too but her feedback was that the coordinates were very small and difficult to read, especially if you were in an emergency situation and feeling dizzy etc. It looks like there is room to make the co-ordinates larger and perhaps black on white text would be easier to read especially for older people or if you're glasses have been lost/broken in an accident. Thanks :)",4,20-01-2016,,
Cameron Hamill,"If the app could automatically share the app users GPS location with Emergency Services i.e. without the app users intervention, it would be 5 stars from me.

The app is a genius concept. I'm telling everyone I know about it. I have some friends from a non-English speaking background I'll be installing this app for them.",4,25-09-2014,,
Denyer's One,I had to call an ambulance for a life threatening emergency today. I was on an unfamiliar rural road and had so much trouble trying to explain my location. The guy almost died while the ambulance was delayed... I'm totally overjoyed to find this app as I can already see how essential it is... Should be compulsory for every motorist! Truly a great invention which will save lives!,5,27-11-2014,,
Ceewil,"The app info section says it was developed with valuable assistance of Vision Australia. Why then is the font so small and the GPS coordinates and address details so small?! In a stressful emergency, this info needs to be bigger. A previous review suggestion for the inclusion of the poison line and mental health emergency number numbers is a good idea. Overall though this app is a good. Having had to call 000 before on a remote road with no reference points, this app would have been very useful .",3,10-03-2014,,
R-Buddy,This app seemed like a great idea - very clear layout with easy to read GPS co-ordinates.  Was about to load the app onto my mountain biking son's phone and noticed the current location was way off.  Clicked on the map and noticed a disclaimer - 'accurate to 6000m' which makes the usefulness of the app questionable especially situations such as mountain biking reserves or national parks etc.  6km is quite a distance. Can't understand this inaccuracy - hopefully it can be fixed.,3,17-10-2015,,
Cheryl2815,"Today I used this app for this first time! A car accident in the middle of nowhere, I was as able to use this app to call emergency services and provide my location within 30 minutes police arrived with ambulance and fire truck a few minutes later!

A must have app for everyone!",5,05-03-2017,,
**alc**,Great idea but GPS location coordinates on the home page are too small to read. Unless you have 20/20 vision it is too hard to see the location and numbers. Other reviews have said this too.  There is enough room on screen to increase the text size so why has this not been modified by the app developers? It is pretty crucial in an emergency to be able to read your GPS location.,2,05-09-2016,,
Jadzla,"If cross street, other emergency numbers like poisons, mental health and a spot for making notes of when u called were added then this would be 100% useful.

PLUS - where's a button for 112 when there's no mobile coverage? A total must.

Well done developers",4,17-02-2014,,
Ee0542,"I haven't had to use this, but it would be great if you needed to. It loads really quickly so you're not waiting just to make the call, the location, for me anyway, was perfect, and it's laid out in an easy to use way, with various numbers in case you don't know whom to call. :)",5,20-12-2014,,
PeerReviewer,"When in an emergency and needing to read out coordinates to the 000 operator, many older or visually impaired people might not be able to read them out due to the numbers being very small. A person may not have their glasses with them or be able to find them in this emergency. An improvement on this app would be to enlarge these coordinate numbers. Thank you.",3,22-01-2017,,
Rural WA,This looks fantastic especially for isolated roads or beaches but I have a real concern that my young kids could accidentally ring emergency services if they play on my phone. Any chance of adding the option of using a password or something similar to access the app?,4,14-08-2015,,
Tom dog,"Loaded up and found my location (street address) perfectly.
Could be very handy in a rural situation where accuracy using Lat / Long coordinates would be much better. Out of WiFi range will take GPS in phone longer to establish accuracy.",5,25-01-2015,,
kelrenzz,If there was an option to store your emergency info (like iEmergency) as well it would make it a very comprehensive app. And perhaps a source of information for emergency services if the patient was unresponsive on arrival. Please consider for next upgrade. I would happily pay to purchase.,4,06-12-2013,,
fLYINGzuCCHini,Why does the app still use gps in background when you don't give it those privileges? Still indicates it's in use even when not in the app and when you kill the apps. Battery drain not the best thing when you are in an emergency...,4,27-07-2015,,
jhudson2049,"Yeah! This is a gr8 app! But it's a pity that you can't just press a button to share your location with pre-programmed Emergency Services or others members of your family or friends! By SMS, Email or Social Media! In future software updates, could you PLEASE add this facility! Thank you!",4,21-12-2013,,
Jim 1941,"This is brilliant, only thing that would make it better would be a share button to send link to to friends",5,15-01-2016,,
Remacl,"I really like this app! A few updates would be great... 
- address bigger
- 112 as a common number. For mobiles out of area
- a ""users"" profile that emergency workers can look up if required (name, dob, address, blood type, in case of emergency, etc) 
- a ""other"" numbers section.",4,16-05-2014,,
Keppto,Maybe add a feature that you can just send the operation instead of reading it out. There should be a button that you can press and it'll just send your immediate location.,4,05-03-2017,,
G0p,Should be included with the iOS automatically. Good to have all this info in one place with quick gps location. Recommended for everyone.,5,26-03-2015,,
acscotty,Whilst the concept of this app is excellent I can not seem to get it to work in airplane mode or without sim. Perhaps an update is needed so that pressing 000 will actually dial 112 which is the universal number that will contact 000 in Australia even if you do not have a SIM card in your phone,3,06-12-2013,,
Pms city,Simple to use and easy to understand. I recommend everyone has this on their phone. Haven't needed to make an emergency call yet but it looks easy enough for anyone to do.,5,05-12-2013,,
Motion,Great app wish it would send GPS position and you could also take a picture incase you witness something. A Must have app thank you,5,28-09-2014,,
Sparkesymum,Great app but it kept contacting emergency services while in my pocket. Felt bad for the staff there as I am sure they had better things to do. Great in an emergency not so great if you just want to throw your phone in your pocket and not create a major incident accidentally.,4,28-12-2015,,
Davinci7,"It doesn't happen often, but when I need to know which number to use for a situation I have found myself in, this app gives me the answers! Great job",5,10-04-2014,,
watcal,"Haven't had to use the App yet, but have loaded on to all our devices. Simple design & well laid out. Nice to see location displayed clearly, this often difficult to know when you are stressed or in an unfamiliar place.",4,22-11-2014,,
Littlenush,An additional feature that could improve the app is a gps tracking system of emergency service vehicles travelling to the place of the accident/incident.,4,30-09-2015,,
smart buyer,"When visiting a relative at their house, she had bad accident was drifting In & out of consciousness. I'm not smart, neither is my cousin, so as he called triple zero, I got out the app and checked the address to tell the operator. A Lifesaving app!",5,18-12-2013,,
gillb17,"Downloaded to my iPhone,  hope I never have to use it but it picked up my location and street address in Qld immediately, also gave my GPS coordinates,  it was spot on.  Great app.",5,11-12-2014,,
Hillsgirl,"Found my location exactly, with & without wifi . I think it would be great for my kids when not at home. Thank you",5,11-05-2015,,
Lil miss kardashian,Turned wifi on and the location was exact!,5,31-12-2014,,
SteveYoung9999,Would be even better if one or two photos of the emergency could be sent to 000 at the same time - e.g. of the fire being reported.,4,11-12-2013,,
Mxwake,"This is a LIFE SAVING app!!! I'm sure it has already saved lives! Everyone please rate this app so more people will hear about it!
How many other apps save someone's life? Incredible!",5,30-03-2014,,
Rosie594,"Great app but as stated by other users, the address has to be BIGGER! How can you tell the operator your current address or co-ordinates when not at home if they are too small to read? This app is still a must have.",4,02-04-2014,,
Jubby2259,"Great app, helps Emergency services find you a lot easier if you don't know where you are. Recommend it to all your friends",5,05-12-2013,,
APRIL SWIFT,Took them a long time to start thinking it should have been out as soon as GPS phone was invented.,5,21-12-2013,,
megsylomas,Good app but needs a place to put the phone number of your own emergency contact person in case you can't tell responders,4,16-10-2016,,
Schloff,Great for adults and kids alike. Easy to use. Can save emergency operators valuable time by you knowing where you are,5,06-12-2013,,
Asi_9,"How is it possible in these modern times, that a victim must double tap to return to this app for GPS co-ordinates (which are available on the included iOS Compass app anyway) in order to VERBALLY state their location??

Good suggestions in other reviews, but with a positive 4 star rating, I doubt those ideas will be implemented.",2,31-12-2013,,
Red car driver,Awesome not only does it have all the emergency numbers in one place also tells you were you are..great idea.,5,05-12-2013,,
